url,Bottling_serie,Vintage,Bottled,Number_of_bottles,Strength,Size,Casktype,Bottled_for,Stated_Age,Casknumber,Bottle_code,Calculated_age,Label,Barcode,rating,votes,category,price,distillery,bottler
https://www.whiskybase.com/whiskies/whisky/37733/macallan-1965-gm,Speymalt,1965,2012,,43,700 ml 750 ml,First Fill Sherry Casks,,47,,AB/JEBG,47,,5020613034952,93.0,35,Single Malt,5231.45,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/18024/springbank-1966-sa,,1966,1987,408,46,750 ml,,,21,,,21,,,93.0,22,Single Malt,1189,Springbank,Samaroli (Sa)
https://www.whiskybase.com/whiskies/whisky/2154/tullibardine-1966,,1966,2006,436,49.8,700 ml,Ex-Sherry Butt,,40,1112,,40,,,93.0,43,Single Malt,2372.56,Tullibardine,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/44146/macallan-1963,Special Selection,1963,,,43,750 ml,Sherry Wood,Rinaldi Import,,,,,,,93.0,43,Single Malt,1000,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/142452/caol-ila-1989-smws-53308,Let the tempest tout an'blaw,1989,2019,186,52,700 ml 750 ml,Refill Sherry Butt,,30,53.308,,30,,,93.0,44,Single Malt,629.28,Caol Ila,The Scotch Malt Whisky Society (SMWS)
https://www.whiskybase.com/whiskies/whisky/32382/glenfarclas-1966,The Family Casks (Release VIII),1966,2011,461,51.1,700 ml,Sherry Butt,,45,4186,,45,,,93.0,47,Single Malt,3980,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/27784/bowmore-1971-ses,,1971,,,57.1,750 ml,Sherry Wood,,18,,,,,,93.0,47,Single Malt,750,Bowmore,Sestante (Ses)
https://www.whiskybase.com/whiskies/whisky/31888/glenfarclas-1967,The Family Casks (Release V),1967,2010,177,60.8,700 ml,Sherry Hogshead,,,5110,,43,,,93.0,44,Single Malt,3149.5,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/111508/glenfarclas-1961,Nineteen Sixty-One,1961,,2500,43,750 ml,Oak Casks,Imported by Sazerac Company,,,,,,,93.0,36,Single Malt,1750,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/7574/port-ellen-1983-dl,Old & Rare - The Platinum Selection,1983,2006,360,54.9,700 ml,,Bar Metro,23,,,23,,,93.0,44,Single Malt,1790,Port Ellen,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/5015/macallan-1973-mm,,1973,1999,,46,700 ml,Refill Sherry,,25,MM 4723,,26,,618105700482,93.0,25,Single Malt,347.88,Macallan,Murray McDavid (MM)
https://www.whiskybase.com/whiskies/whisky/2206/highland-park-1966-dt,Rare Auld,1966,2006,156,41,700 ml,,,40,4630,,40,,,93.0,34,Single Malt,2574.6,Highland Park,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/32674/macallan-1950-gm,Macallan-Glenlivet - A Pure Highland Malt,1950,,,40,750 ml,Sherry Wood, Import Pinerolo,33,,,,,,93.0,33,Single Malt,11626.47,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/12210/ledaig-1972-lmdw,,1972,,,51.9,700 ml,,,23,,,,,,93.0,18,Single Malt,0,Tobermory,La Maison du Whisky (LMDW)
https://www.whiskybase.com/whiskies/whisky/44985/glenfarclas-1955,The Family Casks (Release A13),1955,2013,507,43.3,700 ml,Sherry Butt,,57,2217,,58,,,93.0,33,Single Malt,7479.46,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/110522/ben-nevis-1966,,1966,2017,100,41,700 ml,Calvados Cask Finish,Alambic Classique Exclusive,50,3645,,51,,,93.0,24,Single Malt,7196.41,Ben Nevis,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/50880/laphroaig-1966-sv,Vintage Collection - Miniature,1966,1996,190,48.7,50 ml,Oak Cask,,30,560,96/1158,30,,,93.0,23,Single Malt,124,Laphroaig,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/2255/port-ellen-1982-jw,Gentle Noses,1982,2005,120,62.2,700 ml,Sherry Cask,,22,2743,,23,,,93.0,29,Single Malt,821.37,Port Ellen,Jack Wiebers Whisky World (JW)
https://www.whiskybase.com/whiskies/whisky/24546/macphails-1938-gm,,1938,1988,,40,750 ml,,,50,,,50,Decanter,,93.0,30,Single Malt,6942.75,,Celtic Series - Book of Kells
https://www.whiskybase.com/whiskies/whisky/14106/springbank-21-year-old-john-mitchell,Round Dumpy - Parchment style label,,,,46,750 ml,,,21,,,,,,92.98,44,Single Malt,1169.81,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/3711/macallan-1973-gm,Speymalt,1973,2004,,40,700 ml,,,,,,31,,,92.98,58,Single Malt,500,Macallan,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/45205/talisker-1957-gm,"Black Label, Golden Eagle",1957,,,57,750 ml,,,,,,,,,92.98,62,Single Malt,0,Talisker,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/37337/bunnahabhain-40-year-old,Limited Edition,,2012,750,41.7,200 ml 700 ml 750 ml,,,40,,,,,5029704217670,92.98,60,Single Malt,3300,Bunnahabhain,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/3925/brora-1971-dl,Old Malt Cask,1971,2001,258,50,700 ml,Sherry Cask,,29,,,30,,,92.97,37,Single Malt,2500,Brora,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/12148/macallan-1963,Special Selection,1963,1980,,43,750 ml,,,,,,17,,,92.97,33,Single Malt,2455.2,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/4534/bowmore-1972-sv,Rare Reserve,1972,2002,192,50.3,700 ml,,,30,928,,30,,,92.97,34,Single Malt,1470,Bowmore,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/58616/nikka-40-year-old,The Nikka,,,1000,43,700 ml,,Commemorate the 80th Anniversary of the Founding of Nikka,40,,,,Premium Blended Whisky,,92.97,66,Blended Malt,6241.9,"Yoichi, Miyagikyo",Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/27134/bowmore-1968-twt,Mo Òr Collection,1968,2010,184,42.4,500 ml,Bourbon Hogshead,,42,3825,,42,Release N% 1,,92.97,34,Single Malt,885,Bowmore,The Whisky Talker (TWT)
https://www.whiskybase.com/whiskies/whisky/67615/glenfarclas-1967,The Family Casks (Release Sp15),1967,2014,461,52,700 ml,Sherry Butt,,,6359,,47,,,92.96,27,Single Malt,1498,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/32804/macallan-limited-release-mmxii,The 1824 Collection - Decanter,,2012,1824,49.5,700 ml,Sherry Oak Casks,,,,,,,,92.96,28,Single Malt,2100,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/13123/macallan-1968-de,,1968,1999,296,47.2,700 ml,Oak Cask,,,10542,,31,,,92.96,25,Single Malt,250,Macallan,Dun Eideann (DE)
https://www.whiskybase.com/whiskies/whisky/19831/tullibardine-1965,,1965,2008,162,48.8,700 ml,,,43,940,,43,,,92.96,30,Single Malt,438,Tullibardine,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/27001/ardbeg-1975-gm,Special Selection,1975,1989,288,54.8,750 ml,,Intertrade Import,13,,,14,,,92.96,28,Single Malt,1380,Ardbeg,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/7571/glen-grant-1951-gm,Licensed Bottling,1951,2004,,40,700 ml,Refill Sherry Hogshead,,,,,53,,,92.96,29,Single Malt,2089.95,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/53959/glen-grant-1949-gm,Licensed Bottling,1949,1987,,40,750 ml,,,38,,,38,,,92.96,25,Single Malt,2197.1,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/87077/glen-grant-1956-gm,,1956,2015,218,53.9,700 ml,1st Fill Sherry Butt,60th Anniversary of La Maison du Whisky,,4450,,59,,,92.95,45,Single Malt,3251.11,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/108356/port-ellen-12-year-old-jm,Fine Malt Selection,,,,59,750 ml,,,12,,,,"without ""SCOMA""",,92.95,49,Single Malt,50538.5,Port Ellen,James MacArthur (JM)
https://www.whiskybase.com/whiskies/whisky/30336/ardbeg-1974-ca,Authentic Collection - 150th Anniversary Bottling,1974,1992,,57.7,700 ml,,,18,,,18,,,92.95,26,Single Malt,500,Ardbeg,Cadenhead (CA)
https://www.whiskybase.com/whiskies/whisky/35969/glenfarclas-1962,The Family Casks (Release X),1962,2012,138,40.9,700 ml,Sherry Hogshead,,,3247,,50,,,92.95,45,Single Malt,5963.51,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/30134/bowmore-1969,,1969,,,43,750 ml,,,25,,,,,,92.95,23,Single Malt,3336.18,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/51897/springbank-1967,Sherry Cask,1967,1981,,58.9,750 ml,Sherry Butt,,10,3130,,14,,,92.95,23,Single Malt,3000,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/37839/glen-grant-1959-sa,,1959,1999,180,47.3,700 ml,Sherry Cask,,,3790,,40,Cream label printed in black,,92.95,23,Single Malt,1210,Glen Grant,Samaroli (Sa)
https://www.whiskybase.com/whiskies/whisky/15061/highland-park-1955-gm,Original Cask - Natural High Strength,1955,1989,,54.6,750 ml,,Meregalli s.r.l. Import,,,,34,,,92.95,23,Single Malt,500,Highland Park,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/11798/ardbeg-1974-mc,,1974,1993,,55.1,700 ml,,,19,4377,,19,,,92.94,19,Single Malt,0,Ardbeg,Scotch Single Malt Circle (MC)
https://www.whiskybase.com/whiskies/whisky/30506/springbank-1969-sv,Vintage Collection - Dumpy,1969,1997,580,54,700 ml,Sherry Cask,,27,2383,97/2142,28,,,92.94,20,Single Malt,983.56,Springbank,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/26412/laphroaig-1969-gm,,1969,,,53.2,750 ml,,for Sestante ,16,,,,Ship Label - Cork Stopper,,92.94,19,Single Malt,0,Laphroaig,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/46461/macallan-1970-mi,2nd Collection,1970,1985,800,57,750 ml,Sherry Wood,,,,,15,,,92.94,34,Single Malt,1399.9,Macallan,Moon-Import (MI)
https://www.whiskybase.com/whiskies/whisky/14986/highland-park-1972-tb,,1972,1996,,55.4,700 ml,,,24,1637,,24,,,92.94,19,Single Malt,1850,Highland Park,The Bottlers (TB)
https://www.whiskybase.com/whiskies/whisky/136594/glendronach-1989,Kingsman Edition,1989,2019,3052,50.1,700 ml,Oloroso & Pedro XimÃ©nez Casks,,29,,,30,,,92.94,36,Single Malt,1547.31,Glendronach,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/22959/ardbeg-1975-ca,Authentic Collection,1975,1995,,47.3,700 ml,,,19,,,20,,,92.94,22,Single Malt,880,Ardbeg,Cadenhead (CA)
https://www.whiskybase.com/whiskies/whisky/38879/macallan-1962-sa,Dumpy Bottle,1962,1979,360,45.7,750 ml,,,17,,,17,"Coloured Painted Label, 80 Proof - 26 2/3 Fl. Ozs.",,92.94,18,Single Malt,500,Macallan,Samaroli (Sa)
https://www.whiskybase.com/whiskies/whisky/7907/ardbeg-1973-dl,Old & Rare - The Platinum Selection,1973,2003,197,48.9,700 ml,,,30,,,30,,,92.94,33,Single Malt,3514.5,Ardbeg,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/75757/glenfarclas-1967,The Family Casks (Release W15),1967,2015,520,54.3,700 ml,Sherry Butt,,,6356,,48,,5018066015673,92.94,18,Single Malt,3630,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/153129/springbank-21-year-old-john-mitchell,Round Dumpy - Parchment style label,,,,46,700 ml,,,21,,,,,,92.93,58,Single Malt,1450,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/29993/bowmore-1969,20th Anniversary Edoardo Giaccone`s whiskyteca,1969,1978,,58,750 ml,,"Fecchio & Frassa s.n.c., Torino, Italy",,6635,,9,,,92.93,18,Single Malt,3327.5,Bowmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/121396/bunnahabhain-1968-mos,Warehouse Diamonds,1968,2018,167,42.1,700 ml,Sherry Butt,,,MoS 18032,,50,,,92.93,125,Single Malt,2749,Bunnahabhain,Malts of Scotland (MoS)
https://www.whiskybase.com/whiskies/whisky/137030/brora-1978,200th Anniversary ,1978,2019,1819,49.2,700 ml,,,40,,,41,,5000281056401,92.93,44,Single Malt,5083.07,Brora,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/635/brora-6th-release,Diageo Special Releases 2007,,2007,2958,55.7,700 ml 750 ml,Sherry & Bourbon,,30,,L7159CM000 01821433,,,5000281022765,92.93,316,Single Malt,2023.74,Brora,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/34967/springbank-1967-dt,Peerless,1967,2004,216,41.6,700 ml,,,37,1942,,37,,,92.93,29,Single Malt,4295.83,Springbank,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/14490/springbank-1968,Black Label Cork stopper,1968,1980,,59,750 ml,,,10,1786,,12,,,92.93,33,Single Malt,1494,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/9142/bowmore-1968-hb,Finest Collection,1968,2002,,40.2,50 ml 700 ml,,,34,,,34,,,92.93,47,Single Malt,2920.5,Bowmore,Hart Brothers (HB)
https://www.whiskybase.com/whiskies/whisky/7869/glen-moray-1962-mm,Celtic Heartlands,1962,2004,273,47.2,700 ml,American Bourbon,,42,,,42,,,92.93,31,Single Malt,330,Glen Moray,Murray McDavid (MM)
https://www.whiskybase.com/whiskies/whisky/9417/macallan-1956,Rinaldi Import,1956,1971,,40,750 ml,Sherry Wood,,15,,,15,,,92.93,48,Single Malt,11275.03,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/21203/glen-grant-1956-gm,for LMDW,1956,2005,459,46,700 ml,Refill Sherry Butt,,49,,,49,,,92.93,30,Single Malt,359,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/20523/glenglassaugh-37-year-old,Rare Cask Series,,,,54.8,200 ml,,,37,,,,,,92.92,115,Single Malt,300,Glenglassaugh,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/10559/springbank-1969-im,Chieftain's Choice,1969,2008,150,57.8,700 ml,Butt,,39,794,,39,,,92.92,51,Single Malt,1302.5,Springbank,Ian Macleod (IM)
https://www.whiskybase.com/whiskies/whisky/12112/st-magdalene-1978,100 y Waterloo Street Engineering,1978,1998,396,62.7,700 ml,Refill European Oak,,20,,,20,,,92.92,41,Single Malt,3182.09,St. Magdalene,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/11873/glenglassaugh-1960,,1960,2005,351,41.7,750 ml,,"Saybrex International, Inc. Beverley Hills",44,,,45,,5010314061807,92.92,41,Single Malt,1277.83,Glenglassaugh,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/1637/ardbeg-1974-wm,Barrel Selection,1974,1993,285,54.6,700 ml,,,18,4371,,19,,,92.92,29,Single Malt,1140,Ardbeg,Wilson & Morgan (WM)
https://www.whiskybase.com/whiskies/whisky/30316/glenfarclas-1964,The Family Casks (Release VII),1964,2011,377,48.5,700 ml,Sherry Butt,,,4719,,47,,,92.92,27,Single Malt,2450,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/58989/glen-grant-1958-gm,Licensed Bottling,1958,2013,,40,700 ml,1st Fill Sherry Butt,,,3815,19/09/13 AC/ABFJ,55,,5020613369023,92.92,27,Single Malt,1910.15,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/10906/longrow-1973,"Screw cap, distillery label",1973,,,46,750 ml,,,,,,,,,92.92,40,Single Malt,1603.4,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/7874/the-whisky-that-cannot-be-named-1953-ad,,,2003,501,54.3,700 ml,Sherry Cask,,,1668,,49,,,92.92,53,Single Malt,3482.6,,1953
https://www.whiskybase.com/whiskies/whisky/11527/glen-garioch-1968,Individual Cask Bottling,1968,1997,,57.2,700 ml,Hogshead,,29,625,,29,,,92.91,36,Single Malt,1750,Glen Garioch,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/12048/glen-grant-1957-gm,Licensed Bottling,1957,2007,,40,700 ml,,,,,,50,,,92.91,26,Single Malt,2199,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/16712/balvenie-40-year-old,,,2010,150,48.5,700 ml,4 Refill Hogsheads & 3 Sherry Butts,for Duty Free,40,Batch 1,,,,,92.91,25,Single Malt,6495,Balvenie,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/63086/glenfarclas-1967,The Family Casks (Release A14),1967,2014,126,58.2,700 ml,Sherry Hogshead,,47,5112,,47,,,92.91,25,Single Malt,3572.91,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/19830/isle-of-jura-1966-sv,Vintage Collection - Dumpy,1966,1996,365,52.6,50 ml 700 ml,Oak Casks,,30,1868 + 69,96/991,30,,,92.91,24,Single Malt,1871.27,Isle of Jura,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/6614/port-ellen-port-ellen-maltings,25th Anniversary 1973 - 1998,,1998,,58.4,700 ml,,,21,,,,,,92.91,56,Single Malt,9196,Port Ellen,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/45567/macallan-10-year-old,100 Proof,,,,57,757 ml,Sherry Wood,,10,,SC877,,beige label,,92.91,36,Single Malt,550,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/19999/macallan-1968-sv,Vintage Collection - Dumpy,1968,1999,225,46,700 ml,Oak Cask,,30,10545,,31,,,92.9,23,Single Malt,250,Macallan,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/42830/springbank-1964-ad,Distillery - Limited,1964,1996,572,50.8,700 ml 750 ml,Sherry Cask,,32,,,32,,,92.9,52,Single Malt,6187.81,Springbank,Adelphi (AD)
https://www.whiskybase.com/whiskies/whisky/37014/macallan-1974-at,,1974,1996,180,53.3,700 ml,,,22,3932,,22,,,92.9,43,Single Malt,0,Macallan,Alte Tabakstube (AT)
https://www.whiskybase.com/whiskies/whisky/7843/glenlochy-1965-sv,Silent Stills,1965,1997,210,47.9,50 ml 700 ml,,,32,1528,97/790,32,,,92.9,32,Single Malt,1489.22,Glenlochy,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/46775/glen-grant-1960-gm,Licensed Bottling,1960,2009,,40,700 ml,1st Fill Sherry Butt,,,5041,,49,,5020613368026,92.9,24,Single Malt,1499,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/33220/dalmore-1973,Constellation Collection,1973,2012,223,48.1,700 ml,American White Oak finished in Cabernet Sauvignion Cask (3yrs) and Small Bo,,38,10,,39,,,92.9,22,Single Malt,16000,Dalmore,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/22995/ardbeg-1972-de,,1972,1991,320,58.9,750 ml,,,18,3444,,19,,,92.9,23,Single Malt,1450,Ardbeg,Dun Eideann (DE)
https://www.whiskybase.com/whiskies/whisky/2775/tullibardine-1966-sv,Cask Strength Collection,1966,2007,109,48,700 ml,Sherry Hogshead,,41,2117,,41,,,92.9,33,Single Malt,1831.74,Tullibardine,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/50649/springbank-1964-ad,Distillery - Limited,1964,1996,,51.5,750 ml,Sherry,,32,,,32,,,92.9,23,Single Malt,6942.75,Springbank,Adelphi (AD)
https://www.whiskybase.com/whiskies/whisky/6627/glen-grant-1958-gm,Licensed Bottling,1958,2008,361,46,700 ml,1st Fill Sherry Butt,,50,3811,,50,,,92.9,31,Single Malt,850,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/22245/strathisla-1963-gm,Celtic Series - Book of Kells,1963,2011,,51.8,700 ml,1st Fill Sherry Butt,Limburg,48,576,AA/JCDB,48,,5020613029972,92.9,106,Single Malt,1367.73,Strathisla,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/7408/ardbeg-1974-sv,Vintage Collection - Dumpy,1974,1998,260,51.3,700 ml,Oak Bourbon Barrel,,24,654,,24,,,92.9,24,Single Malt,3849.76,Ardbeg,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/7055/glenfarclas-1966,The Family Casks,1966,2007,514,51.5,700 ml,Sherry Butt,,40,4177,,41,,,92.89,55,Single Malt,3660,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/10904/longrow-1973,First Distillation - Last Cask,1973,,,43.2,700 ml,,,,1973/1723,,,,,92.89,30,Single Malt,4191.27,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/69816/macallan-1968-dt,Rare Auld,1968,2005,151,54,700 ml,Oak Cask,,36,5589,,37,,,92.89,20,Single Malt,979.95,Macallan,Duncan Taylor (DT)
https://www.whiskybase.com/whiskies/whisky/112615/macallan-30-year-old,,,2018,,43,700 ml 750 ml,Oloroso Sherry Seasoned Oak Casks from Jerez,,30,,,,,,92.89,22,Single Malt,5780.23,Macallan,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/25105/caperdonich-1972-twa,Private Stock,1972,2011,57,52.8,700 ml,Ex-Sherry Hogshead,,39,,,39,,,92.88,95,Single Malt,1211,Caperdonich,The Whisky Agency (TWA)
https://www.whiskybase.com/whiskies/whisky/12574/glen-grant-1956-gm,Licensed Bottling,1956,2005,105,46,700 ml,1st Fill Sherry Hogshead,La Maison du Whisky,49,,,49,,,92.88,28,Single Malt,1800,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/300/brora-4th-release,Diageo Special Releases 2005,1975,2005,3000,56.3,700 ml,,,30,,L5236CR000,30,,5000281019512,92.88,266,Single Malt,2274.3,Brora,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/580/laphroaig-1977,Vintage,1977,1995,,43,750 ml,,,,,,18,,,92.88,69,Single Malt,2949.24,Laphroaig,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/50778/ardbeg-1967-sv,Vintage Collection - Miniature,1967,1995,370,53.2,50 ml,Dark Oloroso Butt,,28,574,95/2910,28,,,92.88,20,Single Malt,316,Ardbeg,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/68960/ardbeg-1815,,1974 / 1975,,400,50.1,700 ml,Bourbon & Sherry Casks,,33,,,,,,92.88,57,Single Malt,8627.42,Ardbeg,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/2918/brora-1976-dl,Platinum Selection,1976,2007,104,55.1,700 ml,,,30,0041,,31,,,92.88,54,Single Malt,2632.93,Brora,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/25968/brora-10th-release,Diageo Special Releases 2011,1978,2011,1500,54.7,700 ml,Refill American and European Oak Casks,,32,,L1145LS000 00057010,33,,5000281028835,92.88,278,Single Malt,2362.6,Brora,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/90489/ardbeg-1974-ca,Authentic Collection - 150th Anniversary Bottling,1974,1993,360,55,750 ml,Oak Cask,,18,,93/36,19,,,92.88,19,Single Malt,1900,Ardbeg,Cadenhead (CA)
https://www.whiskybase.com/whiskies/whisky/5573/ardbeg-1972-dl,Old Malt Cask,1972,2000,144,50,750 ml,Sherry Cask Matured,,27,,,28,,,92.88,20,Single Malt,600,Ardbeg,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/5576/ardbeg-1972-dl,Old & Rare - The Platinum Selection,1972,2002,235,50.4,700 ml,,,29,,,30,,5014218752113,92.88,26,Single Malt,1500,Ardbeg,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/43233/glenlivet-1955-gm,George & J.G. Smith's,1955,2005,,40,700 ml,,,,,,50,,,92.88,33,Single Malt,1926.08,Glenlivet,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/7690/ardbeg-1965-ca,Dumpy Bottle,1965,1989,,54.4,750 ml,,Sestante,24,,,24,White label,,92.87,56,Single Malt,6226.45,Ardbeg,Cadenhead (CA)
https://www.whiskybase.com/whiskies/whisky/43054/glen-garioch-1975-sa,Coilltean,1975,,480,57,750 ml,,,,,,,Flowers,,92.87,32,Single Malt,467.6,Glen Garioch,Samaroli (Sa)
https://www.whiskybase.com/whiskies/whisky/20278/springbank-1965,White Label Big Golden S,1965,1992,,46,750 ml,Oak Casks,,26,,,27,,,92.87,26,Single Malt,2108.43,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/12363/port-ellen-1983-jw,Charity Bottling,1983,2009,140,55.3,700 ml,,,26,,,26,,,92.87,79,Single Malt,3000,Port Ellen,Jack Wiebers Whisky World (JW)
https://www.whiskybase.com/whiskies/whisky/35970/glenfarclas-1963,The Family Casks (Release X),1963,2012,,46.5,700 ml,Sherry Hogshead,,,176,,49,,,92.87,21,Single Malt,5412.75,Glenfarclas,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/4499/clynelish-1973-sv,Prestonfield,1973,2006,405,54.3,700 ml,Oak Cask,,33,8912,,33,,,92.87,125,Single Malt,4043.66,Clynelish,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/5579/ardbeg-1972-dl,Old Malt Cask,1972,2001,252,48.8,700 ml,,Alambic Classique,28,,,29,,5014218850093,92.87,33,Single Malt,1533,Ardbeg,Douglas Laing (DL)
https://www.whiskybase.com/whiskies/whisky/56284/springbank-30-year-old,,,1995,,46,700 ml,Sherry Cask,,30,,,,"Parchment Label, Big Black Label",,92.87,55,Single Malt,2521.16,Springbank,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/20212/springbank-1967-sv,Vintage Collection - Dumpy,1967,1999,218,50.9,700 ml,Oak Cask,,32,1946,99/1566,32,,,92.87,25,Single Malt,925,Springbank,Signatory Vintage (SV)
https://www.whiskybase.com/whiskies/whisky/90615/glen-grant-1949-gm,,1949,2014,,40,700 ml,1st Fill Sherry Butts,,64,2200 & 3185,,65,,,92.87,41,Single Malt,4193.24,Glen Grant,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/19771/linkwood-1946-gm,A Pure Highland Malt,1946,,,40,750 ml,,,36,,,,,,92.86,24,Single Malt,2550,Linkwood,Gordon & MacPhail (GM)
https://www.whiskybase.com/whiskies/whisky/36193/springbank-1972-mm,,1972,1997,,46,700 ml,,,25,,,25,,,92.86,23,Single Malt,0,Springbank,Murray McDavid (MM)
https://www.whiskybase.com/whiskies/whisky/26780/lochside-1964-sms,Single Blend,1964,2011,139,42.1,700 ml,,,46,8970,,47,,,92.86,62,Blend,1994.4,Lochside,Speciality Drinks Ltd (SMS)
https://www.whiskybase.com/whiskies/whisky/37563/karuizawa-1960,Single Cask,1960,2013,41,51.8,700 ml,Sherry Cask,,52,5627,,53,Japanese Paper Label ,,92.86,25,Single Malt,495435.98,Karuizawa,Distillery Bottling
https://www.whiskybase.com/whiskies/whisky/46566/springbank-1967-sv,Vintage Collection - Dumpy,1967,1999,225,49.1,700 ml,Oak Cask,,32,1947,,32,,,92.86,23,Single Malt,1309,Springbank,Signatory Vintage (SV)
